H0_n_points,H0_lifetime_max,H0_lifetime_sum,H0_lifetime_mean,H0_lifetime_median,H0_lifetime_std,H0_lifetime_q25,H0_lifetime_q75,H0_n_long_lifetime,H0_persistence_entropy,H1_n_points,H1_lifetime_max,H1_lifetime_sum,H1_lifetime_mean,H1_lifetime_median,H1_lifetime_std,H1_lifetime_q25,H1_lifetime_q75,H1_n_long_lifetime,H1_persistence_entropy,H1_lifetime_top1,H1_lifetime_top2,H1_lifetime_top3,H1_lifetime_top4,H1_lifetime_top5,H1_max_to_sum_ratio,H1_top2_to_top1_ratio,H1_top1_minus_top2,tda_window_size,tda_point_cloud_n_points,tda_embedding_dim,tda_delay,tda_stride,date
149,4.904338836669922,583.9971239566803,3.9194437849441632,3.882755756378174,0.3194931219076285,3.6466948986053467,4.132787227630615,15,5.000657821813791,134,1.199202060699463,33.18171834945679,0.2476247638019163,0.17968177795410156,0.22026615222197035,0.06573307514190674,0.40028154850006104,14,4.511592173759455,1.199202060699463,0.9303045272827148,0.7561454772949219,0.6905956268310547,0.6736774444580078,0.03614044480969729,0.7757696202924241,0.26889753341674805,180,150,30,1,1,2008-03-26
149,4.8491339683532715,584.538449048996,3.9230768392550064,3.8932883739471436,0.32412580392048046,3.6466948986053467,4.111535549163818,15,5.000569468749962,143,1.5531387329101562,34.74663066864014,0.24298343124923172,0.18093395233154297,0.22115187235480227,0.07312989234924316,0.3721036911010742,15,4.593397543457163,1.5531387329101562,1.0199613571166992,0.6905956268310547,0.6322340965270996,0.6216726303100586,0.04469897377163277,0.6567097552229422,0.533177375793457,180,150,30,1,1,2008-04-02
149,4.737188339233398,584.2334384918213,3.9210297885357135,3.9054131507873535,0.2973198045088542,3.6545639038085938,4.091330051422119,15,5.00109907635375,153,1.1389389038085938,37.48399591445923,0.24499343734940673,0.1945958137512207,0.20021343454582632,0.07328414916992188,0.38749027252197266,16,4.688435877459793,1.1389389038085938,0.782470703125,0.7034626007080078,0.6322340965270996,0.618323802947998,0.03038467153842728,0.6870172759121936,0.35646820068359375,180,150,30,1,1,2008-04-09
149,4.737188339233398,577.7345719337463,3.8774132344546732,3.8765268325805664,0.30375972516729344,3.5961344242095947,4.073441028594971,15,5.000910437540429,166,1.0098071098327637,40.09169411659241,0.24151622961802655,0.1859898567199707,0.19297407016572032,0.08215171098709106,0.386771559715271,17,4.789724922984731,1.0098071098327637,0.782470703125,0.7034626007080078,0.6413235664367676,0.6322340965270996,0.02518743924604681,0.7748714536725599,0.22733640670776367,180,150,30,1,1,2008-04-16
149,4.737188339233398,573.7045390605927,3.850366033963709,3.846790075302124,0.30654677809489944,3.5850980281829834,4.056191921234131,15,5.000812900068487,174,0.9652795791625977,41.98722791671753,0.24130590756734213,0.19615304470062256,0.18774538815088485,0.09180021286010742,0.3644747734069824,18,4.8552821926609635,0.9652795791625977,0.782470703125,0.7034626007080078,0.6367840766906738,0.6322340965270996,0.022989838268848047,0.8106156185380109,0.18280887603759766,180,150,30,1,1,2008-04-23
149,4.466876983642578,568.4224288463593,3.8149156298413374,3.7974565029144287,0.2708310152616311,3.5849897861480713,4.012500286102295,15,5.001441975290627,164,1.714026927947998,42.89634943008423,0.2615631062810014,0.21765851974487305,0.22826997184608425,0.1007375717163086,0.37764060497283936,17,4.771575467415314,1.714026927947998,1.156991958618164,1.0455255508422852,0.782470703125,0.7034626007080078,0.03995740781489229,0.6750138750756348,0.557034969329834,180,150,30,1,1,2008-04-30
149,4.466876983642578,573.4017298221588,3.8483337571956966,3.865912437438965,0.2845194793788435,3.5911202430725098,4.056191921234131,15,5.001226696592412,161,1.714026927947998,43.43724727630615,0.26979656693357856,0.20008230209350586,0.24310917005462215,0.09530496597290039,0.4004073143005371,17,4.728938095917335,1.714026927947998,1.156991958618164,1.0554237365722656,1.0455255508422852,0.782470703125,0.039459842311024014,0.6750138750756348,0.557034969329834,180,150,30,1,1,2008-05-07
149,4.4864325523376465,578.5231199264526,3.8827055028620983,3.882755756378174,0.3048408339467995,3.5911202430725098,4.112941741943359,15,5.000872821898873,164,1.714026927947998,47.692431926727295,0.2908075117483372,0.24855780601501465,0.2466984574755164,0.0982367992401123,0.4438967704772949,17,4.769119493196452,1.714026927947998,1.156991958618164,1.0554237365722656,1.0455255508422852,0.782470703125,0.03593918067716402,0.6750138750756348,0.557034969329834,180,150,30,1,1,2008-05-14
149,4.4864325523376465,583.703266620636,3.9174715880579596,3.916964292526245,0.30398743447608545,3.6256353855133057,4.164333820343018,15,5.000931627879352,174,1.558403491973877,50.17580318450928,0.28836668496844414,0.2411046028137207,0.233531376545968,0.10627543926239014,0.42656636238098145,18,4.856459373240539,1.558403491973877,1.156991958618164,1.0554237365722656,1.0455255508422852,0.782470703125,0.031058864892371096,0.7424213078172173,0.4014115333557129,180,150,30,1,1,2008-05-21
149,4.4864325523376465,585.1896240711212,3.9274471414169208,3.95314884185791,0.2948890844509029,3.6478867530822754,4.142556667327881,15,5.001115628506479,184,1.156991958618164,51.394054889678955,0.2793155157047769,0.2101457118988037,0.2274911602426745,0.10023689270019531,0.4114137887954712,19,4.900889231307769,1.156991958618164,1.129967212677002,1.0554237365722656,1.0029420852661133,1.0006461143493652,0.022512175019109324,0.9766422352896569,0.02702474594116211,180,150,30,1,1,2008-05-28
149,4.4864325523376465,576.119610786438,3.8665745690364965,3.886087417602539,0.27652708169218493,3.6182148456573486,4.069944858551025,15,5.001389616844824,165,1.0767426490783691,47.74096131324768,0.2893391594742284,0.23853063583374023,0.23025063610130994,0.10156011581420898,0.43846797943115234,17,4.792364425221727,1.0767426490783691,1.0002765655517578,0.9998092651367188,0.866490364074707,0.8126239776611328,0.022553853534984913,0.9289838815318944,0.07646608352661133,180,150,30,1,1,2008-06-04
149,4.432908535003662,561.8897635936737,3.771072238883716,3.7434189319610596,0.3149655532812607,3.565019369125366,4.019794940948486,15,5.000383613473405,148,1.0767426490783691,40.800166845321655,0.2756768030089301,0.20819330215454102,0.22446328913512645,0.09230530261993408,0.40517139434814453,15,4.673786625518687,1.0767426490783691,0.9998092651367188,0.848029613494873,0.786529541015625,0.7283849716186523,0.026390643282426518,0.9285498870064254,0.07693338394165039,180,150,30,1,1,2008-06-11
149,4.432908535003662,548.4134266376495,3.6806270244137553,3.661257743835449,0.35278822354158884,3.5060596466064453,3.952796697616577,15,4.9992121560885625,146,1.0767426490783691,37.918405055999756,0.259715103123286,0.20499849319458008,0.21851923833091713,0.09389996528625488,0.36654067039489746,15,4.648709947604495,1.0767426490783691,0.9998092651367188,0.848029613494873,0.786529541015625,0.7283849716186523,0.02839630642396965,0.9285498870064254,0.07693338394165039,180,150,30,1,1,2008-06-18
149,4.283905029296875,538.7164947986603,3.6155469449574515,3.6192290782928467,0.3706843887195319,3.461155891418457,3.8932883739471436,15,4.998521989606397,141,1.0767426490783691,36.05398488044739,0.2557020204287049,0.19402694702148438,0.21839492991930548,0.09530496597290039,0.3655257225036621,15,4.6134192669092124,1.0767426490783691,0.9998092651367188,0.848029613494873,0.786529541015625,0.7283849716186523,0.02986473347256277,0.9285498870064254,0.07693338394165039,180,150,30,1,1,2008-06-25
